"practice_code","practice_name","overall_achievement","stia007_numerator","stia007_denominator","stia014_numerator","stia014_denominator","stia015_numerator","stia015_denominator","prop_stia007","prop_stia014","prop_stia015","imd_rank","total_patients","patients_65_plus","patients_female","prop_65_plus","prop_female","stroke_prevalence","imd_quintile","listsize_quintile","prevalence_quintile","age65_quintile","female_quintile"
"E85719","Ashville Surgery",1,51,51,57,62,22,23,1,0.919354838709677,0.956521739130435,23023,10798,1027,5506,0.0951102055936285,0.509909242452306,0.0047230968697907,2,4,1,1,4
"E84658","Aspri Medical Centre",0.686363636363636,41,52,32,52,22,24,0.788461538461538,0.615384615384615,0.916666666666667,14841,5256,850,2566,0.161719939117199,0.48820395738204,0.00989345509893455,3,1,2,3,2
"E84014","Bacon Lane Surgery",1,82,84,79,94,39,44,0.976190476190476,0.840425531914894,0.886363636363636,17568,9871,1618,4803,0.163914497011448,0.486576841252153,0.00850977611184277,2,3,2,3,2
"Y01011","Barlby Surgery",1,61,62,74,92,17,19,0.983870967741935,0.804347826086957,0.894736842105263,7818,11151,952,5647,0.0853735091023227,0.506411980988252,0.00556003945834454,4,4,1,1,4
"E85716","Bath Road Surgery",1,79,81,120,122,36,39,0.975308641975309,0.983606557377049,0.923076923076923,9076,16029,1399,7366,0.0872793062574084,0.459542079980036,0.00505334081976418,4,5,1,1,1
"E87753","Belgrave Medical Centre",1,60,61,68,75,30,31,0.983606557377049,0.906666666666667,0.967741935483871,10352,11439,1418,5927,0.123961884780138,0.518139697526008,0.00533263397150101,3,4,1,2,5
"E87005","Belgravia Surgery",1,65,65,58,66,47,51,1,0.878787878787879,0.92156862745098,24755,8779,1516,4391,0.172684816038273,0.500170862284998,0.00740403234992596,1,3,2,3,3
"E84069","Belmont Health Centre",0.992727272727273,139,141,133,154,69,74,0.985815602836879,0.863636363636364,0.932432432432432,19619,18870,2732,9100,0.144780074191839,0.482246952835188,0.00747217806041335,2,5,2,2,1
"E85049","Belmont Medical Centre",1,39,39,41,53,21,24,1,0.773584905660377,0.875,4538,8622,856,3762,0.0992809093017861,0.436325678496868,0.00452331245650661,4,3,1,1,1
"E86009","Belmont Medical Centre",1,52,52,56,68,26,29,1,0.823529411764706,0.896551724137931,15282,9133,1188,4709,0.130077740063506,0.515602759224789,0.00569363845395817,3,3,1,2,5
"E85058","Blue Wing Family Doctor Unit",1,62,66,76,93,44,50,0.939393939393939,0.817204301075269,0.88,7904,7354,1200,3600,0.163176502583628,0.489529507750884,0.00897470764209954,4,2,2,3,2
"E84049","Brampton Health Centre",1,51,52,43,51,19,21,0.980769230769231,0.843137254901961,0.904761904761905,11532,7369,658,3379,0.0892929841226761,0.4585425430859,0.00705658841091057,3,2,1,1,1
"E84031","Brentfield Medical Centre",1,82,82,89,110,33,35,1,0.809090909090909,0.942857142857143,1646,9545,1099,4723,0.115138816134102,0.494814038763751,0.00859088528025144,5,3,2,2,2
"E85735","Brentford Family Practice",1,35,35,42,48,18,19,1,0.875,0.947368421052632,9865,6645,584,3366,0.0878856282919488,0.506546275395034,0.00526711813393529,3,2,1,1,4
"E85605","Brentford Group Practice",1,79,81,66,86,44,46,0.975308641975309,0.767441860465116,0.956521739130435,9865,8353,1207,4152,0.144498982401532,0.497066922063929,0.00969711480905064,3,3,2,2,2
"E85715","Broadmead Surgery",1,63,64,57,69,23,26,0.984375,0.826086956521739,0.884615384615385,4452,7939,758,4058,0.0954780199017509,0.511147499685099,0.00806146869882857,4,3,2,1,4
"E87746","Brompton Medical Centre",0.793636363636364,13,14,16,20,2,2,0.928571428571429,0.8,1,13958,4921,410,2392,0.0833163991058728,0.486080065027433,0.00284495021337127,3,1,1,1,2
"E85020","Brook Green Medical Centre",1,98,101,110,140,56,65,0.97029702970297,0.785714285714286,0.861538461538462,22430,15810,1738,8118,0.109930423782416,0.513472485768501,0.00638836179633144,2,5,1,1,5
"E86030","Brunel Medical Centre",1,20,20,20,25,12,12,1,0.8,1,24545,12105,350,4144,0.0289136720363486,0.342337876910368,0.00165220983064849,1,4,1,1,1
"E85091","Brunswick Surgery",1,15,15,14,15,6,6,1,0.933333333333333,1,30920,3356,345,1512,0.102800953516091,0.450536352800953,0.00446960667461263,1,1,1,1,1
"Y00206","Burnley Practice",1,39,39,56,71,11,12,1,0.788732394366197,0.916666666666667,2008,10050,659,4834,0.0655721393034826,0.480995024875622,0.00388059701492537,5,3,1,1,1
"Y02906","Canberra Old Oak Surgery",0.993636363636364,34,34,33,43,11,11,1,0.767441860465116,1,7472,9914,591,5162,0.0596126689529958,0.520677829332257,0.00342949364535001,4,3,1,1,5
"E86618","Carepoint Practice",1,50,50,36,48,28,31,1,0.75,0.903225806451613,13964,7367,1125,3685,0.152708022261436,0.500203610696349,0.00678702321161938,3,2,1,2,3
"E85024","Carlton Surgery",0.903636363636364,56,60,50,59,22,22,0.933333333333333,0.847457627118644,1,11891,5261,758,2610,0.144079072419692,0.496103402394982,0.011404675917126,3,1,3,2,2
"E85025","Cassidy Road Medical Centre",0.988181818181818,33,33,31,43,17,19,1,0.720930232558139,0.894736842105263,12449,11897,770,6416,0.0647221988736656,0.539295620744726,0.0027738085231571,3,4,1,1,5
"E87745","Cavendish Health Centre",0.897272727272727,40,42,49,53,25,27,0.952380952380952,0.924528301886792,0.925925925925926,23488,9463,1032,4783,0.10905632463278,0.505442248758322,0.00443833879319455,1,3,1,1,3
"E86029","Cedar Brook Practice",0.98,76,76,69,87,36,36,1,0.793103448275862,1,14834,10613,1294,5307,0.121925939885047,0.500047112032413,0.0071610289267879,3,4,1,2,3
"E86014","Cedars Medical Centre",1,36,37,29,38,19,23,0.972972972972973,0.763157894736842,0.826086956521739,21347,7243,750,3708,0.103548253486125,0.5119425652354,0.00510838050531548,2,2,1,1,4
"E86015","Central Uxbridge Surgery",1,161,165,148,183,65,68,0.975757575757576,0.808743169398907,0.955882352941177,13613,16810,2583,8339,0.153658536585366,0.496073765615705,0.00981558596073766,3,5,2,2,2
"E84033","Chalkhill Family Practice",1,35,35,49,54,18,18,1,0.907407407407407,1,7159,7043,611,3468,0.0867528042027545,0.492403805196649,0.004969473235837,4,2,1,1,2
"E85023","Chepstow Gardens Medical Centre",1,33,33,45,57,18,19,1,0.789473684210526,0.947368421052632,7661,2937,472,1413,0.160708205652026,0.481103166496425,0.0112359550561798,4,1,3,2,1
"E85059","Chestnut Practice",0.979090909090909,45,46,53,66,22,25,0.978260869565217,0.803030303030303,0.88,7904,8354,1232,3830,0.147474263825712,0.458463011730907,0.00550634426621978,4,3,1,2,1
"E84674","Chichele Road Surgery",0.527272727272727,18,25,24,36,7,7,0.72,0.666666666666667,1,3978,5147,583,2124,0.113269865941325,0.412667573343695,0.00485719836798135,5,1,1,1,1
"E85130","Chiswick Family Practice",1,36,36,23,23,18,19,1,1,0.947368421052632,16693,4499,537,2319,0.119359857746166,0.515447877306068,0.00800177817292732,2,1,2,2,5
"E85030","Chiswick Health Practice",1,53,54,47,56,30,34,0.981481481481482,0.839285714285714,0.882352941176471,23721,6723,937,3384,0.139372304030939,0.50334672021419,0.00803212851405622,1,2,2,2,3
"E85693","Chiswick Medical Practice",0.917272727272727,126,133,109,141,75,80,0.947368421052632,0.773049645390071,0.9375,21470,21990,2859,11274,0.130013642564802,0.51268758526603,0.00604820372896771,2,5,1,2,5
"E84013","Church End Medical Centre",1,48,49,59,71,22,24,0.979591836734694,0.830985915492958,0.916666666666667,1995,8475,969,4283,0.114336283185841,0.505368731563422,0.00578171091445428,5,3,1,2,3
"E84067","Church Lane Surgery",1,43,43,59,71,12,13,1,0.830985915492958,0.923076923076923,8909,9990,835,4481,0.0835835835835836,0.448548548548549,0.0043043043043043,4,3,1,1,1
"E86034","Church Road Surgery",1,23,23,17,21,7,7,1,0.80952380952381,1,13564,2702,414,1253,0.153219837157661,0.463730569948187,0.00851221317542561,3,1,2,2,1
"E85071","Clifford House Medical Centre",0.964545454545454,16,18,14,18,10,10,0.888888888888889,0.777777777777778,1,8603,2141,375,1073,0.175151798225128,0.501167678654834,0.00840728631480617,4,1,2,3,3
"E85696","Clifford Road Surgery",1,23,23,32,36,4,4,1,0.888888888888889,1,7605,8278,598,3038,0.072239671418217,0.366996859144721,0.00277844890070065,4,3,1,1,1
"E85680","Cloister Road Surgery",1,53,53,44,50,29,30,1,0.88,0.966666666666667,7902,10428,780,4706,0.0747986191024166,0.451285001917913,0.00508247027234369,4,4,1,1,1
"E87067","Colville Health Centre",0.794545454545455,96,112,79,123,25,35,0.857142857142857,0.642276422764228,0.714285714285714,5302,10752,1736,5300,0.161458333333333,0.492931547619048,0.0104166666666667,4,4,2,3,2
"E87037","Connaught Square Practice",1,59,59,47,57,32,36,1,0.824561403508772,0.888888888888889,22098,11365,1324,5324,0.116498020237571,0.468455785305763,0.00519137703475583,2,4,1,2,1
"E87045","Covent Garden Medical Centre",1,24,29,31,48,11,13,0.827586206896552,0.645833333333333,0.846153846153846,9765,5216,669,2533,0.128259202453988,0.485621165644172,0.00555981595092025,3,1,1,2,2
"E85052","Cranford Medical Centre",1,53,54,52,59,21,21,0.981481481481482,0.88135593220339,1,8668,7457,862,3388,0.115596084216173,0.454338205712753,0.007241518036744,4,2,2,2,1
"E87070","Crawford Street Surgery",1,13,13,22,24,11,11,1,0.916666666666667,1,16285,7265,751,3449,0.103372333103923,0.474741913282863,0.00178940123881624,2,2,1,1,1
"E87052","Crompton Medical Centre",1,27,27,30,37,17,17,1,0.810810810810811,1,22915,3493,504,1534,0.144288577154309,0.439164042370455,0.0077297452046951,2,1,2,2,1
"E85114","Crosslands Surgery",0.884545454545455,88,90,58,78,29,37,0.977777777777778,0.743589743589744,0.783783783783784,12716,7642,1249,3840,0.163438890342842,0.502486260141324,0.0117770217220623,3,2,3,3,3
"E85019","Crown Street Surgery",1,80,80,72,89,52,56,1,0.808988764044944,0.928571428571429,8739,8701,1171,4334,0.134582231927365,0.498103666245259,0.00919434547753132,4,3,2,2,2
"E85682","Dormers Wells Medical Centre",1,29,32,38,46,7,10,0.90625,0.826086956521739,0.7,12479,5846,612,2817,0.104686965446459,0.48186794389326,0.00547382825863839,3,2,1,1,1
"E85048","Dr Canisius & Dr Hasan, Parkview Cfh&W",1,49,50,63,81,7,9,0.98,0.777777777777778,0.777777777777778,7472,7822,621,4014,0.0793914599846587,0.513167987726924,0.00639222705190488,4,3,1,1,5
"E86629","Dr Mlr Siddiqui's Practice",0.869090909090909,20,20,16,21,6,6,1,0.761904761904762,1,16221,3755,455,1874,0.121171770972037,0.499067909454061,0.00532623169107856,2,1,1,2,3
"E85659","Dr Rk Kukar, Parkview Ctr For H&W",0.987272727272727,11,11,10,10,3,3,1,1,1,7472,2244,258,1092,0.114973262032086,0.486631016042781,0.00490196078431373,4,1,1,2,2
"E85083","Dr Sivanesan & Partner",1,42,42,40,51,15,15,1,0.784313725490196,1,7990,6598,667,3187,0.101091239769627,0.483025159139133,0.0063655653228251,4,2,1,1,1
"E85624","Dr Uppal & Partn, Parkview Ctr For H&W",1,47,49,53,65,16,16,0.959183673469388,0.815384615384615,1,7472,7111,917,3275,0.128955139924061,0.460554071157362,0.00689073266769793,4,2,1,2,1
"Y04225","Ealing Community Prt - Care Home Service",0.887272727272727,127,152,108,123,125,139,0.835526315789474,0.878048780487805,0.899280575539568,9785,1187,993,656,0.836562763268745,0.552653748946925,0.128053917438922,3,1,5,5,5
"E85657","Ealing Park Health Centre",1,48,49,62,73,24,29,0.979591836734694,0.849315068493151,0.827586206896552,14540,11857,1138,5759,0.0959770599645779,0.48570464704394,0.00413257991060133,3,4,1,1,2
"E87047","Earls Court Medical Centre",1,32,32,33,37,11,14,1,0.891891891891892,0.785714285714286,17996,6875,912,3414,0.132654545454545,0.496581818181818,0.00465454545454545,2,2,1,2,2
"E87750","Earls Court Surgery",1,20,20,28,30,10,10,1,0.933333333333333,1,13958,4367,520,2036,0.119074879780169,0.466223952370048,0.00457980306846806,3,1,1,2,1
"E86028","Eastbury Surgery",1,74,74,61,71,64,70,1,0.859154929577465,0.914285714285714,23833,8382,1713,4331,0.20436649964209,0.51670245764734,0.00882844189930804,1,3,2,4,5
"E85046","Eastmead Avenue Surgery",1,53,53,54,63,25,26,1,0.857142857142857,0.961538461538462,12904,6133,834,3034,0.135985651394098,0.494700798956465,0.00864177400945704,3,2,2,2,2
"E87038","Elgin Clinic",0.897272727272727,49,49,49,67,22,25,1,0.73134328358209,0.88,4318,4634,726,2304,0.156668105308589,0.49719464825205,0.0105740181268882,5,1,2,2,2
"E84061","Elliott Hall Medical Ctr.",1,146,149,106,129,87,97,0.979865771812081,0.821705426356589,0.896907216494845,22287,11382,2671,5947,0.234668775259181,0.522491653487963,0.0130908451941662,2,4,3,4,5
"E84032","Ellis Practice",1,95,96,85,99,39,43,0.989583333333333,0.858585858585859,0.906976744186046,7159,7181,790,3515,0.110012533073388,0.489486143991088,0.0133686116139813,4,2,3,1,2
"E85088","Elmbank Surgery",1,31,31,30,39,19,20,1,0.769230769230769,0.95,6124,6421,743,3140,0.115714063230026,0.489020401806572,0.0048279084254789,4,2,1,2,2
"E85112","Elmtrees Surgery",1,30,30,43,49,12,12,1,0.877551020408163,1,14543,8657,818,4242,0.094490008085942,0.490008085942012,0.00346540371953333,3,3,1,1,2
"E85628","Elthorne Park Surgery",1,59,59,52,69,30,33,1,0.753623188405797,0.909090909090909,28334,9765,1185,4829,0.121351766513057,0.494521249359959,0.00604198668714798,1,3,1,2,2
"E87043","Emperor's Gate Surgery",1,32,33,30,32,21,22,0.96969696969697,0.9375,0.954545454545455,28101,6943,714,3565,0.102837390177157,0.513466801094628,0.0047529886216333,1,2,1,1,5
"E84009","Enderley Road Medical Centre",1,135,136,123,160,78,88,0.992647058823529,0.76875,0.886363636363636,11047,12174,2253,6058,0.185066535239034,0.497617874158042,0.0111713487760802,3,4,3,3,2
"Y02342","Featherstone Road Health Centre",1,33,33,48,55,6,6,1,0.872727272727273,1,7028,9705,516,4087,0.0531684698608964,0.421123132405976,0.00340030911901082,4,3,1,1,1
"Y05080","First Choice Medical Care",0.755454545454545,15,15,19,20,4,4,1,0.95,1,12383,3067,309,1369,0.100749918487121,0.446364525595044,0.00489077274209325,3,1,1,1,1
"E87066","Fitzrovia Medical Centre",1,41,42,43,48,15,16,0.976190476190476,0.895833333333333,0.9375,17800,7763,767,3581,0.0988020095323973,0.461290738116707,0.00541027953110911,2,3,1,1,1
"E84002","Forty Willows Surgery",1,76,76,73,87,38,43,1,0.839080459770115,0.883720930232558,7371,7483,1156,3775,0.154483495924095,0.504476814111987,0.0101563544033142,4,2,2,2,3
"E84074","Freuchen Medical Centre",0.997272727272727,64,65,73,87,21,23,0.984615384615385,0.839080459770115,0.91304347826087,576,12493,1119,5919,0.089570159289202,0.473785319779076,0.00520291363163371,5,4,1,1,1
"E85649","Fulham Cross Medical Centre",0.659090909090909,18,22,12,16,8,11,0.818181818181818,0.75,0.727272727272727,12084,4509,315,2243,0.0698602794411178,0.497449545353737,0.00487913062763362,3,1,1,1,2
"E85708","Gill Medical Practice",0.825454545454545,39,43,49,66,15,20,0.906976744186046,0.742424242424242,0.75,11891,7937,822,3768,0.103565578934106,0.474738566208895,0.0054176641048255,3,3,1,1,1
"E84036","Gladstone Medical Centre",1,81,83,70,93,30,34,0.975903614457831,0.752688172043011,0.882352941176471,1482,9504,931,4538,0.0979587542087542,0.477483164983165,0.00873316498316498,5,3,2,1,1
"E85683","Glebe Street Surgery",1,36,37,37,43,17,17,0.972972972972973,0.86046511627907,1,15324,4049,705,2074,0.174117065942208,0.512225240800198,0.00913805877994567,3,1,2,3,4
"E86038","Glendale Medical Centre",1,42,43,66,76,17,18,0.976744186046512,0.868421052631579,0.944444444444444,9114,7192,700,3376,0.0973303670745272,0.469410456062291,0.00597886540600667,4,2,1,1,1
"E85712","Goodcare Practice",1,48,48,61,68,11,12,1,0.897058823529412,0.916666666666667,4452,10788,1008,5278,0.0934371523915462,0.489247311827957,0.00444938820912125,4,4,1,1,2
"E85026","Gordon House Surgery",1,118,121,80,102,59,65,0.975206611570248,0.784313725490196,0.907692307692308,16624,15385,2017,7575,0.131101722456939,0.492362690932727,0.0078648033799155,2,5,2,2,2
"E85124","Gp At Hand",0.964545454545454,80,81,75,86,9,10,0.987654320987654,0.872093023255814,0.9,3125,100329,1149,42412,0.0114523218610771,0.42272922086336,0.000807343838770445,5,5,1,1,1
"E84058","Gp Direct",0.96,171,174,154,186,61,66,0.982758620689655,0.827956989247312,0.924242424242424,25859,26935,2456,13254,0.0911824763319102,0.49207351030258,0.00645999628735846,1,5,1,1,2
"E84066","Gp Pathfinder Clinics",1,67,68,94,108,15,17,0.985294117647059,0.87037037037037,0.882352941176471,7976,89035,1854,37696,0.0208232717470658,0.423384062447352,0.000763744594822261,4,5,1,1,1
"E85075","Gp Surgery @ Acton Gardens",1,32,32,33,38,16,17,1,0.868421052631579,0.941176470588235,16693,4649,484,2321,0.104108410410841,0.499247149924715,0.00688320068832007,2,1,1,1,3
"E87637","Grand Union Health Centre",1,113,116,153,170,51,56,0.974137931034483,0.9,0.910714285714286,1388,20928,1910,10317,0.0912652905198777,0.492975917431193,0.00554281345565749,5,5,1,1,2
"E85126","Green Practice",0.966363636363636,51,52,60,72,26,29,0.980769230769231,0.833333333333333,0.896551724137931,7904,11054,1142,4917,0.103311018635788,0.444816356070201,0.00470417948254026,4,4,1,1,1
"E85697","Greenbrook Bedfont",0.786363636363636,25,33,45,55,12,14,0.757575757575758,0.818181818181818,0.857142857142857,9717,6268,676,3075,0.107849393746011,0.490587109125718,0.00526483726866624,4,2,1,1,2
"E85051","Greenford Avenue Fhp",1,42,42,36,45,25,27,1,0.8,0.925925925925926,7940,4961,809,2352,0.163071961298125,0.474097964120137,0.00846603507357388,4,1,2,3,1
"E85050","Greenford Road Med.Ctr.",0.975454545454545,63,64,57,68,27,31,0.984375,0.838235294117647,0.870967741935484,11100,7853,1039,3740,0.132306125047752,0.476251114223864,0.00814975168725328,3,3,2,2,1
"E85034","Grosvenor House Surgery",0.995454545454545,53,54,48,56,37,38,0.981481481481482,0.857142857142857,0.973684210526316,8900,5483,892,2578,0.162684661681561,0.470180558088638,0.00984862301659675,4,2,2,3,1
"E87756","Ground Floor Lanark Medical Centre",1,13,14,16,18,4,4,0.928571428571429,0.888888888888889,1,11727,3688,451,1455,0.122288503253796,0.394522776572668,0.00379609544468547,3,1,1,2,1
"E85746","Grove Park Terrace Surgery",0.999090909090909,15,15,16,21,6,6,1,0.761904761904762,1,13670,3978,380,1998,0.0955253896430367,0.502262443438914,0.00377073906485671,3,1,1,1,3
"E85699","Grove Village Medical Centre",0.83,82,85,81,116,35,43,0.964705882352941,0.698275862068966,0.813953488372093,6660,6651,941,3290,0.141482483837017,0.494662456773418,0.0127800330777327,4,2,3,2,2
"E85121","Guru Nanak Medical Centre",1,83,84,110,140,33,37,0.988095238095238,0.785714285714286,0.891891891891892,6265,14602,1487,6089,0.101835365018491,0.416997671551842,0.00575263662511985,4,5,1,1,1
"Y02842","Half Penny Steps Health Centre",1,38,38,47,57,9,9,1,0.824561403508772,1,3738,8534,567,4320,0.0664401218654793,0.506210452308413,0.00445277712678697,5,3,1,1,4
"Y02589","Hammersmith & Fulham Centres For Health",1,31,31,46,54,12,13,1,0.851851851851852,0.923076923076923,7376,10458,483,5183,0.0461847389558233,0.495601453432779,0.00296423790399694,4,4,1,1,2
